type,concept_id,concept_label,question,probability,passage_id,auteur,oeuvre,ref,langue,extrait
candidat_proche,concept_fate_principle_bobzien,"Principe du Destin (Fate Principle, Bobzien ","discusses Principe du Destin (Fate Principle, Bobzien ?",0.87,passage_alex_fat_16,Alexander of Aphrodisias,De Fato,De Fato 16,grc,"Ἀλλ’ ὅτι μὲν οὔτε σώζουσι τὸ ἐφ’ ἡμῖν οἱ λέγοντες πάντα καθ’ εἱμαρμένην γίνεσθαι (οὐ γὰρ περὶ οὖ ζητοῦμεν, εἰ σώζεται κατ’ αὐτούς, τοῦτο σώζεται, οἵ γε καὶ αἰτίαν ἀποδιδόναι πειρῶνται τοῦ μηδὲ τὴν ἀρχὴν δυνατὸν εἶναι τὸ πρᾶγμα), οὐδὲ ἣν ἀπο"
candidat_proche,concept_voluntas_y7z8a9b0,Will (Voluntas),discusses Will (Voluntas)?,0.87,passage_aug_dla_3_9_26,Augustine,De libero arbitrio,3.9.26,lat,"Sed adhuc videtur minus intellegens quod dictum est, habere quod contradicat. Dicit enim: Si universitatis perfectionem complet etiam nostra miseria, defuisset aliquid huic perfectioni, si beati semper essemus. Quapropter si ad miseriam nis"
candidat_proche,concept_voluntas_y7z8a9b0,Will (Voluntas),discusses Will (Voluntas)?,0.87,passage_aug_civ_v_viii,Augustine,De Civitate Dei,V.VIII.1,lat,"Qui uero non astrorum constitutionem, sicuti est cum quidque concipitur uel nascitur uel inchoatur, sed omnium conexionem seriemque causarum, qua fit omne quod fit, fati nomine appellant: non multum cum eis de uerbi controuersia laborandum "
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.87,passage_arist_di_13_11,Aristotle,De interpretatione,13.11,grc,"Ἀπορήσειε δ᾿ ἄν τις εἰ τῷ ἀναγκαῖον εἶναι τὸ δυνατὸν εἶναι ἕπεται. Εἴ τε γὰρ μὴ ἕπεται, ἡ ἀντίφασις ἀκολουθήσει, τὸ μὴ δυνατὸν εἶναι· καὶ εἴ τις ταύτην μὴ φήσειεν εἶναι ἀντίφασιν, ἀνάγκη λέγειν τὸ δυνατὸν μὴ εἶναι· ἅπερ ἄμφω ψευδῆ κατὰ τοῦ "
candidat_proche,concept_two_sidedness_eph_hemin,Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness),discusses Bilatéralité du τὸ ἐφ' ἡμῖν (two-sidedness)?,0.87,passage_alex_fat_27,Alexander of Aphrodisias,De Fato,De Fato 27,grc,"οἱ συγχωρήσαντες ἀναποβλήτους τὰς ἀρετάς τε καὶ τὰς κακίας εἶναι, ἴσως προχειρότερον λαμβανόμενον λέγοιμεν ἂν κατὰ τοῦτο τὰς ἕξεις ἐπὶ τοῖς ἔχουσιν εἶναι, καθόσον πρὸ τοῦ λαβεῖν αὐτὰς ἐπ’ αὐτοῖς ἦν καὶ μὴ λαβεῖν. οἵ τε γὰρ τὰς ἀρετὰς ἔχοντε"
candidat_proche,concept_to_eph_hemin_nemesius,To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius,discusses To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius?,0.87,passage_alex_fat_7,Alexander of Aphrodisias,De Fato,De Fato 7,grc,Ἡ δὲ κατασκευὴ τῶν εἰρημένων ἔσται φανερωτέρα παρατιθέντων ἡμῶν ταῖς προηγουμέναις τῶν κειμένων ἀποδείξεσιν τὰ ἑπόμενα ἄτοπα τοῖς πάντα καθ’ εἱμαρμένην γίνεσθαι λέγουσιν· μιγνύντες γὰρ οὕτω τὸν λόγον τῇ τῶν δοξῶν παρ’ ἀλλήλας θέσει γνωριμώτ
candidat_proche,concept_incompatibilism_ancient_o5p6q7r8,Ancient Incompatibilism,discusses Ancient Incompatibilism?,0.87,passage_alexander_de_fato_14,Alexander of Aphrodisias,De Fato,,grc,"ἔνεστι δ' ὁρᾶν, εἰ ταῦτα λέγοντες σώζουσιν τὰς κοινὰς περὶ τοῦ ἐφ' ἡμῖν πάντων ἀνθρώπων προλήψεις. οἱ γὰρ ἀπαιτοῦντες αὐτούς, πῶς οἷόν τε πάντων ὄντων καθ' εἱμαρμένην τὸ ἐφ' ἡμῖν σώζεσθαι, οὐκ ὄνομα μόνον τοῦ ἐφ' ἡμῖν τιθέντες τοῦτ' ἀπαιτοῦ"
candidat_proche,concept_voluntas_y7z8a9b0,Will (Voluntas),discusses Will (Voluntas)?,0.87,passage_aug_civ_xii_xxiii,Augustine,De Civitate Dei,XII.XXIII.1,lat,"Nec ignorabat Deus hominem peccaturum et morti iam obnoxium morituros propagaturum eoque progressuros peccandi inmanitate mortales, ut tutius atque pacatius inter se rationalis uoluntatis expertes bestiae sui generis uiuerent, quarum ex aqu"
candidat_proche,concept_akrasia_weakness_of_will,"Akrasia (Weakness of Will, ἀκρασία)","discusses Akrasia (Weakness of Will, ἀκρασία)?",0.86,passage_arist_ee_7_6,Aristotle,Ἠθικὰ Εὐδήμεια,7.6,grc,"πόσα μὲν οὖν εἴδη φιλίας, καὶ τίνες διαφοραὶ καθʼ ἃς λέγονται οἱ τε φίλοι καὶ οἱ φιλοῦντες καὶ οἱ φιλούμενοι, καὶ οὕτως ὥστε φίλοι εἶναι καὶ ἄνευ τούτου, εἴρηται· περὶ δὲ αὐτὸν αὑτῷ φίλον εἶναι ἢ μή, πολλὴν ἔχει ἐπίσκεψιν. δοκεῖ γὰρ ἐνίοις "
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.86,passage_alex_fat_5,Alexander of Aphrodisias,De Fato,De Fato 5,grc,"τούτων δ’ οὕτως ἐχόντων καὶ πάντων τῶν γινομένων εἰς τούτους τοὺς τρόπους νενεμημένων ἀκόλουθον ἐπὶ τούτοις ἰδεῖν, ἐν ποίῳ τῶν ποιητικῶν αἰτίων χρὴ τιθέναι τὴν εἱμαρμένην. ἆρά γε ἐν τοῖς οὐδενὸς γινομένοις χάριν; ἢ τοῦτο μὲν παντάπασιν ἄλογ"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.86,passage_alex_fat_8,Alexander of Aphrodisias,De Fato,De Fato 8,grc,"Λέγεται δὴ πρὸς ἁπάντων ἀνθρώπων κοιναῖς τε καὶ φυσικαῖς ἐννοίαις ἐμμενόντων ταῦτα ἀπὸ τύχης τε καὶ τοῦ αὐτομάτου γίνεσθαι, ἃ αἰτίαις ἄλλων τινῶν ποιητικαῖς προηγουμέναις ἐπιγίνεται. ὅταν γὰρ ἄλλου τινὸς χάριν γινομένῳ τινὶ μὴ τοῦτο ἀπαντήσ"
candidat_proche,concept_endechomenon_contingent_aristotle_e5f6g7h8,To Endechomenon (Τὸ ἐνδεχόμενον),discusses To Endechomenon (Τὸ ἐνδεχόμενον)?,0.86,passage_arist_ne_6_11,Aristotle,Ἠθικὰ Νικομάχεια,6.11,grc,"ἡ δὲ καλουμένη γνώμη, καθʼ ἣν συγγνώμονας καὶ ἔχειν φαμὲν γνώμην, ἡ τοῦ ἐπιεικοῦς ἐστὶ κρίσις ὀρθή. σημεῖον δέ· τὸν γὰρ ἐπιεικῆ μάλιστά φαμεν εἶναι συγγνωμονικόν, καὶ ἐπιεικὲς τὸ ἔχειν περὶ ἔνια συγγνώμην. ἡ δὲ συγγνώμη γνώμη ἐστὶ κριτικὴ τ"
candidat_proche,concept_mr2_ability_responsibility,MR2: Ability-based Moral Responsibility,discusses MR2: Ability-based Moral Responsibility?,0.86,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_voluntas_y7z8a9b0,Will (Voluntas),discusses Will (Voluntas)?,0.86,passage_cic_fat_25,Marcus Tullius Cicero,De Fato,Fat. 25,lat,"Rursus autem, ne omnes physici inrideant nos, si dicamus quicquam fieri sine causa, distinguendum est et ita dicendum, ipsius individui hanc esse naturam, ut pondere et gravitate moveatur, eamque ipsam esse causam, cur ita feratur. Similite"
candidat_proche,concept_eph_hemin_two_sided_potestative,Two-sided Potestative ἐφ' ἡμῖν,discusses Two-sided Potestative ἐφ' ἡμῖν?,0.86,passage_alex_fat_33,Alexander of Aphrodisias,De Fato,De Fato 33,grc,"Τὸ δὲ λέγειν ἡγεῖσθαι τοὺς οὐχ ἡγουμένους ἐν τῷ σώζεσθαι τὴν καθ’ ὁρμὴν τῶν ζῴων ἐνέργειαν ἤδη σώζεσθαι καὶ τὸ ἐφ’ ἡμῖν τῷ πᾶν τὸ καθ’ ὁρμὴν γινόμενον ἐπὶ τοῖς ὁρμῶσιν εἶναι καὶ διὰ τοῦτο ἐρωτᾶν, εἰ μὴ ἐνέργημά τι τὸ ἐφ’ ἡμῖν ἐστι, καὶ λαβό"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.86,passage_alex_fat_14,Alexander of Aphrodisias,De Fato,De Fato 14,grc,"ἔνεστι δ’ ὁρᾶν, εἰ ταῦτα λέγοντες σώζουσιν τὰς κοινὰς περὶ τοῦ ἐφ’ ἡμῖν πάντων ἀνθρώπων προλήψεις. οἱ γὰρ ἀπαιτοῦντες αὐτούς, πῶς οἷόν τε πάντων ὄντων καθ’ εἱμαρμένην τὸ ἐφ’ ἡμῖν σώζεσθαι, οὐκ ὄνομα μόνον τοῦ ἐφ’ ἡμῖν τιθέντες τοῦτ’ ἀπαιτοῦ"
candidat_proche,concept_synkatathesis_stoic_assent,"Synkatathesis (Stoic Assent, συγκατάθεσις)","discusses Synkatathesis (Stoic Assent, συγκατάθεσις)?",0.86,passage_alex_fat_16,Alexander of Aphrodisias,De Fato,De Fato 16,grc,"Ἀλλ’ ὅτι μὲν οὔτε σώζουσι τὸ ἐφ’ ἡμῖν οἱ λέγοντες πάντα καθ’ εἱμαρμένην γίνεσθαι (οὐ γὰρ περὶ οὖ ζητοῦμεν, εἰ σώζεται κατ’ αὐτούς, τοῦτο σώζεται, οἵ γε καὶ αἰτίαν ἀποδιδόναι πειρῶνται τοῦ μηδὲ τὴν ἀρχὴν δυνατὸν εἶναι τὸ πρᾶγμα), οὐδὲ ἣν ἀπο"
candidat_proche,concept_to_eph_hemin_nemesius,To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius,discusses To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius?,0.86,passage_alex_fat_16,Alexander of Aphrodisias,De Fato,De Fato 16,grc,"Ἀλλ’ ὅτι μὲν οὔτε σώζουσι τὸ ἐφ’ ἡμῖν οἱ λέγοντες πάντα καθ’ εἱμαρμένην γίνεσθαι (οὐ γὰρ περὶ οὖ ζητοῦμεν, εἰ σώζεται κατ’ αὐτούς, τοῦτο σώζεται, οἵ γε καὶ αἰτίαν ἀποδιδόναι πειρῶνται τοῦ μηδὲ τὴν ἀρχὴν δυνατὸν εἶναι τὸ πρᾶγμα), οὐδὲ ἣν ἀπο"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.86,passage_arist_di_9_12,Aristotle,De interpretatione,9.12,grc,"Εἰ δὴ ταῦτα ἀδύνατα — ὁρῶμεν γὰρ ὅτι ἔστιν ἀρχὴ τῶν ἐσομένων καὶ ἀπὸ τοῦ βουλεύεσθαι καὶ ἀπὸ τοῦ πρᾶξαί τι, καὶ ὅτι ὅλως ἔστιν ἐν τοῖς μὴ ἀεὶ ἐνεργοῦσι τὸ δυνατὸν εἶναι καὶ μὴ ὁμοίως· ἐν οἷς ἄμφω ἐνδέχεται, καὶ τὸ εἶναι καὶ τὸ μὴ εἶναι, ὥστ"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.86,passage_aug_dla_3_19_54,Augustine,De libero arbitrio,3.19.54,lat,"Nam illud quod ignorans quisque non recte facit, et quod recte volens facere non potest, ideo dicuntur peccata, quia de peccato illo liberae voluntatis originem ducunt: illud enim praecedens meruit ista sequentia. Nam sicut linguam dicimus "
candidat_proche,concept_fate_principle_bobzien,"Principe du Destin (Fate Principle, Bobzien ","discusses Principe du Destin (Fate Principle, Bobzien ?",0.86,passage_alex_fat_10,Alexander of Aphrodisias,De Fato,De Fato 10,grc,"Τὰ δὲ λέγειν μὴ ἀναιρεῖσθαι πάντων γινομένων καθ’ εἱμαρμένην τὸ δυνατόν τε καὶ ἐνδεχόμενον τῷ δυνατὸν μὲν εἶναι γενέσθαι τοῦτο ὃ ὑπ’ οὐδενὸς κωλύεται γενέσθαι, κἂν μὴ γένηται (τῶν δὲ καθ’ εἱμαρμένην γινομένων οὐ κεκωλῦσθαι τὰ ἀντικείμενα γε"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.86,passage_alex_fat_6,Alexander of Aphrodisias,De Fato,De Fato 6,grc,"τό τε γὰρ εἱμαρμένον κατὰ φύσιν καὶ τὸ κατὰ φύσιν εἱμαρμένον. οὐ γὰρ κατὰ φύσιν μέν ἐστιν ἄνθρωπον ἐξ ἀνθρώπου καὶ ἵππον ἐξ ἵππου γίνεσθαι, οὐ καθ’ εἱμαρμένην δέ, ἀλλὰ συνοδεύει τὰ αἴτια ταῦτα ἀλλήλοις ὡς ἂν ἔχοντα κατὰ τοὔνομα μόνον τὴν δι"
candidat_proche,concept_kyrios_alex,Kyrios (κύριος),discusses Kyrios (κύριος)?,0.86,passage_aristotle_en_iii_5_1114b1,Aristotle,Nicomachean Ethics,"EN III.5, 1114b1-12 (Character responsibility)",grc,"εἰ δέ τις λέγοι ὅτι πάντες ἐφίενται τοῦ φαινομένου ἀγαθοῦ, τῆς δὲ φαντασίας οὐ κύριοι, ἀλλ' ὁποῖός ποθ' ἕκαστός ἐστι, τοιοῦτο καὶ τὸ τέλος φαίνεται αὐτῷ [...] εἰ δ' ἕκαστος ἑαυτῷ πώς ἐστι αἴτιος τῆς ἕξεως, καὶ τῆς φαντασίας ἔσται πως αὐτὸς "
candidat_proche,concept_plurality_goods_alex,"Plurality of Goods (Noble, Pleasant, Advanta","discusses Plurality of Goods (Noble, Pleasant, Advanta?",0.86,passage_arist_ee_7_2,Aristotle,Ἠθικὰ Εὐδήμεια,7.2,grc,"ληπτέος δὴ τρόπος ὅστις ἡμῖν ἅμα τά τε δοκοῦντα περὶ τούτων μάλιστα ἀποδώσει, καὶ τὰς ἀπορίας λύσει καὶ τὰς  ἐναντιώσεις. τοῦτο δʼ ἔσται, ἐὰν εὐλόγως φαίνηται τὰ ἐναντία δοκοῦντα· μάλιστα γὰρ ὁμολογούμενος ὁ τοιοῦτος ἔσται λόγος τοῖς φαινομ"
candidat_proche,concept_voluntas_y7z8a9b0,Will (Voluntas),discusses Will (Voluntas)?,0.86,passage_aug_dla_3_16_45,Augustine,De libero arbitrio,3.16.45,lat,"Deus autem nulli debet aliquid, quia omnia gratuito praestat. Et si quisquam dicet ab illo aliquid deberi meritis suis, certe ut esset, non ei debebatur. Non enim erat cui deberetur. Et tamen, quod meritum est converti ad eum ex quo es, ut "
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.86,passage_alex_fat_28,Alexander of Aphrodisias,De Fato,De Fato 28,grc,"οἱ δὲ φάσκοντες ἐξ ἀνάγκης ἡμᾶς εἶναί τε καὶ γίνεσθαι τοιούτους, καὶ μὴ καταλιπόντες ἡμῖν τὴν ἐξουσίαν τοῦ ταῦτα πράττειν τε καὶ μή, δι’ ὧν ἂν τοιοῦτοι γενοίμεθα, καὶ διὰ τοῦτο μήτε τοῖς κακοῖς γινομένοις ἐξεῖναι μὴ ταῦτα πράττειν, ἃ πράττο"
candidat_proche,concept_horme_alex,Hormē (ὁρμή),discusses Hormē (ὁρμή)?,0.86,passage_arist_met_12_7,Aristotle,τὰ Μετὰ τὰ Φυσικά,12.7,grc,"ἐπεὶ δʼ οὕτω τʼ ἐνδέχεται, καὶ εἰ μὴ οὕτως, ἐκ νυκτὸς ἔσται καὶ ὁμοῦ πάντων καὶ ἐκ μὴ ὄντος, λύοιτʼ ἂν ταῦτα, καὶ ἔστι τι ἀεὶ κινούμενον κίνησιν ἄπαυστον, αὕτη δʼ ἡ κύκλῳ (καὶ τοῦτο οὐ λόγῳ μόνον ἀλλʼ ἔργῳ δῆλον), ὥστʼ ἀΐδιος ἂν εἴη ὁ πρῶτο"
candidat_proche,concept_synergism,Synergism (Synergy),discusses Synergism (Synergy)?,0.85,passage_alex_fat_32,Alexander of Aphrodisias,De Fato,De Fato 32,grc,"ἀλλὰ τῶν μὲν τοιούτων ἅλις (ἱκανὸν γὰρ ἐφ’ ἑκάστου τὸ ἐνδείξασθαι τὴν τῆς δόξης ἀτοπίαν), ἱκανῶς δ’ οἶμαι δεδηλῶσθαι, πῶς λέγεται τὸ ἐπὶ τῷ φρονίμῳ εἶναι τὸ φρονεῖν καίτοι μὴ δυναμένῳ μὴ φρονεῖν· οὐ γὰρ ὅτι νῦν, ὅτε ἐστὶ φρόνιμος, ἐπ’ αὐτῷ "
